Date,UVXY,SPY,VXXBEN,VIX,UX1,UX2,UX3,UX4,Day of week,Days to Roll,UVXY % Change,SPY % Change,VXXBEN % Change,VIX % Change,UX1 % Change,UX2 % Change,UX3 % Change,UX4 % Change
2014-06-09,77900.0,195.58,2.2,11.15,12.2,13.45,14.4,15.3,1,7,0.02398948406178114,0.0010492642354447135,-0.13894324853228956,0.03914259086672889,0.016666666666666607,0.011278195488721776,0.010526315789473717,0.00990099009900991
2014-06-10,75300.0,195.6,2.19,10.99,12.05,13.25,14.25,15.2,2,6,-0.033376123234916566,0.00010225994477952582,-0.00454545454545463,-0.014349775784753382,-0.012295081967212962,-0.014869888475836368,-0.01041666666666674,-0.0065359477124183885
2014-06-11,78550.0,194.92,1.85,11.6,12.5,13.5,14.4,15.3,3,5,0.0431606905710491,-0.003476482617586929,-0.1552511415525114,0.0555050045495904,0.03734439834024883,0.018867924528301883,0.010526315789473717,0.00657894736842124
2014-06-12,86475.0,193.54,1.435,12.56,13.2,14.15,14.9,15.75,4,4,0.10089115213239985,-0.007079827621588319,-0.22432432432432436,0.08275862068965534,0.05600000000000005,0.04814814814814827,0.03472222222222232,0.02941176470588225
2014-06-13,83250.0,194.13,1.58,12.18,12.95,13.8,14.6,15.55,5,3,-0.037294015611448406,0.0030484654335021233,0.10104529616724744,-0.030254777070063743,-0.018939393939393923,-0.02473498233215543,-0.020134228187919545,-0.012698412698412653
2014-06-16,82925.0,194.29,0.975,12.65,13.05,13.8,14.5,15.4,1,2,-0.003903903903903938,0.0008241899757894799,-0.38291139240506333,0.03858784893267653,0.007722007722007929,0.0,-0.006849315068493178,-0.009646302250803873
2014-06-17,77375.0,194.83,0.985,12.06,12.35,13.45,14.3,15.2,2,1,-0.06692794694000603,0.0027793504555047033,0.01025641025641022,-0.04664031620553355,-0.05363984674329514,-0.025362318840579823,-0.013793103448275779,-0.012987012987013102
2014-06-18,69050.0,196.255,3.635,10.61,12.7,13.7,14.75,15.5,3,19,-0.1075928917609047,0.007314068675255303,2.6903553299492384,-0.1202321724709785,0.028340080971659853,0.018587360594795488,0.03146853146853146,0.019736842105263275
2014-06-19,69625.0,196.48,3.77,10.62,12.8,13.8,14.75,15.5,4,18,0.008327299058653148,0.0011464676059207424,0.037138927097661645,0.0009425070688029447,0.007874015748031704,0.007299270072992803,0.0,0.0
2014-06-20,71575.0,195.94,3.575,10.85,12.9,13.9,14.8,15.6,5,17,0.02800718132854585,-0.0027483713355048733,-0.051724137931034475,0.021657250470809908,0.0078125,0.007246376811594235,0.003389830508474523,0.006451612903225712
2014-06-23,67950.0,195.88,2.98,10.98,12.6,13.7,14.6,15.45,1,16,-0.050646175340551824,-0.00030621618862913813,-0.16643356643356644,0.011981566820276512,-0.023255813953488413,-0.014388489208633115,-0.013513513513513598,-0.009615384615384692
2014-06-24,72900.0,194.7,1.88,12.13,13.1,13.95,14.8,15.6,2,15,0.07284768211920523,-0.006024096385542244,-0.3691275167785235,0.1047358834244081,0.039682539682539764,0.018248175182481674,0.013698630136986356,0.009708737864077666
2014-06-25,67550.0,195.58,2.065,11.59,12.65,13.6,14.45,15.3,3,14,-0.07338820301783266,0.00451977401129966,0.09840425531914887,-0.04451772464962911,-0.03435114503816794,-0.02508960573476704,-0.023648648648648796,-0.019230769230769162
2014-06-26,69100.0,195.44,2.105,11.63,12.75,13.6,14.45,15.2,4,13,0.022945965951147285,-0.0007158196134574579,0.01937046004842613,0.003451251078516071,0.007905138339920903,0.0,0.0,-0.0065359477124183885
2014-06-27,67975.0,195.82,2.51,11.26,12.65,13.5,14.4,15.25,5,12,-0.01628075253256156,0.001944330740892397,0.19239904988123513,-0.03181427343078258,-0.007843137254901933,-0.007352941176470562,-0.0034602076124566894,0.00328947368421062
2014-06-30,66550.0,195.72,1.77,11.57,12.45,13.35,14.2,15.0,1,11,-0.020963589554983453,-0.0005106730671023962,-0.29482071713147406,0.027531083481350027,-0.015810276679842028,-0.011111111111111183,-0.01388888888888895,-0.016393442622950838
2014-07-01,63275.0,197.03,1.9,11.15,12.1,13.05,13.95,14.8,2,10,-0.04921111945905332,0.006693235234007888,0.0734463276836157,-0.036300777873811585,-0.028112449799196804,-0.022471910112359494,-0.017605633802816878,-0.013333333333333308
2014-07-02,61875.0,197.23,2.17,10.82,11.95,12.9,13.8,14.6,3,9,-0.022125642038719917,0.0010150738466223608,0.14210526315789473,-0.02959641255605383,-0.012396694214876103,-0.011494252873563204,-0.01075268817204289,-0.013513513513513598
2014-07-03,60250.0,198.2,2.72,10.32,11.8,12.8,13.7,14.5,4,8,-0.02626262626262621,0.004918115905288234,0.2534562211981568,-0.04621072088724587,-0.012552301255229992,-0.007751937984496138,-0.007246376811594346,-0.006849315068493178
2014-07-07,62625.0,197.51,1.6800000000000002,11.33,12.15,13.05,13.9,14.75,1,7,0.03941908713692954,-0.003481331987891023,-0.38235294117647056,0.09786821705426352,0.029661016949152463,0.01953125,0.014598540145985384,0.01724137931034475
2014-07-08,64775.0,196.24,0.98,11.98,12.4,13.1,13.95,14.75,2,6,0.03433133732534932,-0.006430054174472066,-0.41666666666666674,0.057369814651368145,0.020576131687242816,0.003831417624520883,0.003597122302158251,0.0
2014-07-09,62225.0,197.12,1.2,11.65,12.25,12.85,13.7,14.55,3,5,-0.03936703975299116,0.004484304932735439,0.22448979591836737,-0.027545909849749584,-0.012096774193548376,-0.01908396946564883,-0.017921146953404965,-0.013559322033898202
2014-07-10,66625.0,196.34,0.79,12.59,13.0,13.35,14.05,14.75,4,4,0.0707111289674569,-0.0039569805194805685,-0.34166666666666656,0.08068669527896999,0.061224489795918435,0.03891050583657596,0.025547445255474477,0.013745704467353903
2014-07-11,65025.0,196.61,1.13,12.08,12.65,13.2,13.9,14.65,5,3,-0.024015009380863095,0.0013751655291840414,0.4303797468354429,-0.04050833995234315,-0.02692307692307694,-0.011235955056179803,-0.01067615658362997,-0.006779661016949157
2014-07-14,61300.0,197.6,0.695,11.82,12.05,12.75,13.45,14.25,1,2,-0.05728565936178398,0.005035349168404313,-0.3849557522123893,-0.021523178807946963,-0.04743083003952564,-0.03409090909090906,-0.03237410071942448,-0.027303754266211677
2014-07-15,63450.0,197.23,0.76,11.96,12.2,13.0,13.65,14.35,2,1,0.03507340946166404,-0.0018724696356275938,0.09352517985611519,0.011844331641285955,0.012448132780082943,0.019607843137254832,0.014869888475836479,0.007017543859649145
2014-07-16,60375.0,197.96,3.0,11.0,12.7,13.6,14.4,15.0,3,25,-0.048463356973995286,0.003701262485423129,2.9473684210526314,-0.08026755852842815,0.040983606557376984,0.04615384615384621,0.05494505494505497,0.04529616724738683
2014-07-17,71975.0,195.71,-0.985,14.54,13.7,14.25,14.8,15.3,4,24,0.19213250517598346,-0.011365932511618548,-1.3283333333333334,0.3218181818181818,0.07874015748031504,0.047794117647058876,0.0277777777777779,0.020000000000000018
2014-07-18,62500.0,197.7099,1.76,12.06,13.0,13.7,14.4,14.95,5,23,-0.13164293157346296,0.010218690920239082,-2.786802030456853,-0.17056396148555697,-0.05109489051094884,-0.038596491228070184,-0.027027027027027084,-0.022875816993464193
2014-07-21,65425.0,197.34,1.16,12.81,13.4,13.95,14.5,15.05,1,22,0.04679999999999995,-0.0018709230038556068,-0.34090909090909094,0.062189054726368154,0.030769230769230882,0.018248175182481674,0.00694444444444442,0.006688963210702337
2014-07-22,62650.0,198.2,1.49,12.24,13.0,13.7,14.35,14.95,2,21,-0.04241497898356894,0.004357960879699974,0.2844827586206897,-0.04449648711943799,-0.02985074626865669,-0.017921146953404965,-0.010344827586206917,-0.006644518272425293
2014-07-23,63700.0,198.64,2.695,11.52,13.05,13.85,14.5,15.1,3,20,0.016759776536312776,0.002219979818365303,0.8087248322147651,-0.05882352941176472,0.0038461538461538325,0.010948905109489093,0.010452961672473782,0.010033444816053505
2014-07-24,62950.0,198.65,2.465,11.84,13.2,14.05,14.65,15.2,4,19,-0.011773940345368938,5.034232782930026e-05,-0.0853432282003711,0.0277777777777779,0.011494252873563093,0.014440433212996373,0.010344827586207028,0.0066225165562914245
2014-07-25,66650.0,197.72,1.615,12.69,13.5,14.3,14.85,15.35,5,18,0.05877680698967436,-0.004681600805436781,-0.34482758620689646,0.07179054054054057,0.022727272727272707,0.017793594306049876,0.013651877133105783,0.009868421052631637
2014-07-28,65875.0,197.8,1.585,12.56,13.35,14.15,14.75,15.25,1,17,-0.011627906976744207,0.0004046125834513692,-0.018575851393188847,-0.010244286840031425,-0.011111111111111183,-0.010489510489510523,-0.006734006734006703,-0.006514657980456029
2014-07-29,65550.0,196.95,0.63,13.28,13.45,14.2,14.7,15.2,2,16,-0.004933586337760865,-0.004297269969666395,-0.6025236593059937,0.0573248407643312,0.0074906367041198685,0.0035335689045936647,-0.003389830508474634,-0.003278688524590234
2014-07-30,67900.0,196.98,0.705,13.33,13.55,14.3,14.8,15.25,3,15,0.03585049580472921,0.00015232292460010122,0.11904761904761907,0.0037650602409640133,0.0074349442379182396,0.007042253521126751,0.006802721088435382,0.00328947368421062
2014-07-31,79250.0,193.09,-2.475,16.95,15.2,15.5,15.75,16.1,4,14,0.16715758468335795,-0.019748197786577215,-4.51063829787234,0.27156789197299314,0.12177121771217703,0.08391608391608396,0.06418918918918903,0.05573770491803298
2014-08-01,86825.0,192.5,-1.445,17.03,16.05,16.1,16.25,16.55,5,13,0.09558359621451107,-0.0030555699414780424,-0.4161616161616162,0.004719764011799521,0.05592105263157898,0.03870967741935494,0.031746031746031855,0.02795031055900621
2014-08-04,78850.0,193.89,-0.055,15.12,14.95,15.35,15.7,16.05,1,12,-0.09185142528073709,0.007220779220779239,-0.9619377162629758,-0.11215502055196724,-0.06853582554517146,-0.04658385093167716,-0.03384615384615386,-0.030211480362537735
2014-08-05,89700.0,192.01,-1.055,16.87,16.15,16.2,16.45,16.8,2,11,0.13760304375396326,-0.009696219505905379,18.18181818181818,0.11574074074074092,0.08026755852842804,0.055374592833876246,0.047770700636942776,0.04672897196261672
2014-08-06,90500.0,192.07,-0.205,16.37,16.2,16.3,16.55,16.9,3,10,0.008918617614269708,0.00031248372480607856,-0.8056872037914692,-0.029638411381149976,0.003095975232198178,0.006172839506172867,0.006079027355623268,0.005952380952380931
2014-08-07,94425.0,191.03,-0.015,16.66,16.65,16.65,16.95,17.3,4,9,0.04337016574585628,-0.005414692560004153,-0.926829268292683,0.017715332926084182,0.02777777777777768,0.021472392638036686,0.024169184290030232,0.02366863905325456
2014-08-08,86850.0,193.24,0.42,15.77,16.0,16.15,16.45,16.9,5,8,-0.08022239872915016,0.011568863529288542,-29.0,-0.05342136854741897,-0.039039039039038936,-0.03003003003003002,-0.029498525073746285,-0.023121387283237094
2014-08-11,79800.0,193.795,1.105,14.23,14.8,15.3,15.8,16.3,1,7,-0.08117443868739205,0.002872076174704974,1.630952380952381,-0.09765377298668354,-0.07499999999999996,-0.05263157894736825,-0.03951367781155002,-0.035502958579881505
2014-08-12,78475.0,193.53,1.03,14.13,14.65,15.15,15.7,16.2,2,6,-0.01660401002506262,-0.0013674243401531339,-0.0678733031674208,-0.007027406886858767,-0.010135135135135198,-0.009803921568627527,-0.006329113924050778,-0.00613496932515345
2014-08-13,69700.0,194.84,1.4,12.9,13.55,14.4,15.05,15.7,3,5,-0.11181905065307418,0.0067689763860900865,0.3592233009708736,-0.08704883227176219,-0.07508532423208192,-0.04950495049504955,-0.0414012738853502,-0.030864197530864224
2014-08-14,65225.0,195.76,1.27,12.42,12.95,13.9,14.6,15.25,4,4,-0.06420373027259685,0.004721823034284478,-0.09285714285714275,-0.037209302325581395,-0.04428044280442811,-0.03472222222222221,-0.029900332225913706,-0.0286624203821656
2014-08-15,65000.0,195.72,0.475,13.15,13.25,13.9,14.55,15.2,5,3,-0.003449597546952843,-0.0002043318348998735,-0.6259842519685039,0.058776167471819685,0.02316602316602312,0.0,-0.003424657534246478,-0.003278688524590234
2014-08-18,60250.0,197.36,0.77,12.32,12.55,13.4,14.15,14.8,1,2,-0.07307692307692304,0.008379317392193109,0.6210526315789475,-0.06311787072243347,-0.05283018867924527,-0.03597122302158273,-0.027491408934707917,-0.02631578947368407
2014-08-19,59050.0,198.39,0.635,12.21,12.2,13.5,14.1,14.7,2,1,-0.01991701244813282,0.0052188893392783875,-0.17532467532467533,-0.008928571428571397,-0.02788844621513953,0.00746268656716409,-0.0035335689045936647,-0.006756756756756799
2014-08-20,60000.0,198.92,2.93,11.78,13.5,14.2,14.8,15.2,3,19,0.01608806096528359,0.0026715056202428755,3.6141732283464565,-0.03521703521703534,0.10655737704918034,0.051851851851851816,0.04964539007092217,0.03401360544217691
2014-08-21,60275.0,199.5,2.835,11.76,13.4,14.15,14.8,15.2,4,18,0.004583333333333384,0.0029157450231249715,-0.03242320819112632,-0.001697792869269965,-0.007407407407407418,-0.0035211267605632646,0.0,0.0
2014-08-22,59750.0,199.19,3.42,11.47,13.5,14.25,14.85,15.25,5,17,-0.008710078805474919,-0.0015538847117794186,0.20634920634920628,-0.024659863945578175,0.00746268656716409,0.007067137809187329,0.0033783783783782884,0.00328947368421062
2014-08-25,58550.0,200.2,2.875,11.7,13.35,14.15,14.8,15.2,1,16,-0.020083682008368187,0.005070535669461362,-0.1593567251461988,0.020052310374890858,-0.011111111111111183,-0.007017543859649145,-0.0033670033670032407,-0.003278688524590234
2014-08-26,59575.0,200.33,3.18,11.63,13.45,14.35,14.95,15.4,2,15,0.017506404782237306,0.0006493506493507883,0.10608695652173927,-0.005982905982905851,0.0074906367041198685,0.014134275618374437,0.010135135135135087,0.013157894736842257
2014-08-27,60275.0,200.25,3.105,11.78,13.55,14.45,15.05,15.5,3,14,0.011749895090222395,-0.0003993410872061842,-0.02358490566037741,0.012897678417884695,0.0074349442379182396,0.006968641114982521,0.006688963210702337,0.006493506493506551
2014-08-28,62475.0,200.14,2.75,12.05,13.6,14.45,15.1,15.5,4,13,0.036499377851513914,-0.000549313358302217,-0.11433172302737515,0.022920203735144362,0.0036900369003689537,0.0,0.0033222591362125353,0.0
2014-08-29,61525.0,200.71,3.105,11.98,13.8,14.55,15.2,15.55,5,12,-0.015206082432973167,0.002848006395523184,0.12909090909090915,-0.0058091286307053736,0.014705882352941346,0.006920415224913601,0.0066225165562914245,0.003225806451612856
2014-09-02,62375.0,200.61,2.7,12.25,13.75,14.65,15.3,15.7,2,11,0.013815522145469217,-0.0004982312789596488,-0.13043478260869557,0.022537562604340478,-0.0036231884057971175,0.0068728522336769515,0.00657894736842124,0.009646302250803762
2014-09-03,60900.0,200.5,2.21,12.36,13.5,14.5,15.15,15.6,3,10,-0.023647294589178358,-0.0005483276008175775,-0.18148148148148158,0.00897959183673458,-0.018181818181818188,-0.010238907849829393,-0.009803921568627527,-0.006369426751592355
2014-09-04,61075.0,200.2101,1.815,12.64,13.55,14.45,15.1,15.55,4,9,0.002873563218390718,-0.0014458852867830219,-0.17873303167420818,0.02265372168284796,0.0037037037037037646,-0.0034482758620689724,-0.0033003300330033403,-0.0032051282051280827
2014-09-05,58555.0,201.11,2.165,12.09,13.2,14.2,14.9,15.25,5,8,-0.04126074498567334,0.004494778235463626,0.19283746556473824,-0.04351265822784811,-0.02583025830258312,-0.01730103806228378,-0.013245033112582738,-0.019292604501607746
2014-09-08,58875.0,200.59,1.485,12.66,13.35,14.25,14.9,15.25,1,7,0.005464947485270155,-0.0025856496444732757,-0.3140877598152425,0.047146401985111774,0.011363636363636465,0.0035211267605634866,0.0,0.0
2014-09-09,61900.0,199.32,0.875,13.5,13.85,14.55,15.05,15.4,2,6,0.051380042462845,-0.00633132259833491,-0.4107744107744108,0.06635071090047395,0.03745318352059934,0.021052631578947434,0.010067114093959662,0.009836065573770592
2014-09-10,61175.0,200.07,1.63,12.88,13.7,14.5,15.0,15.4,3,5,-0.01171243941841682,0.003762793497892769,0.8628571428571428,-0.045925925925925815,-0.010830324909747335,-0.003436426116838587,-0.0033222591362126463,0.0
2014-09-11,60798.0,200.3,1.6,12.8,13.55,14.5,15.05,15.4,4,4,-0.006162648140580318,0.0011495976408257835,-0.018404907975460016,-0.006211180124223614,-0.010948905109488982,0.0,0.0033333333333334103,0.0
2014-09-12,63550.0,199.13,1.485,13.31,14.05,14.8,15.25,15.6,5,3,0.04526464686338372,-0.005841238142785921,-0.07187500000000002,0.039843749999999956,0.03690036900368998,0.020689655172413834,0.013289036544850363,0.01298701298701288
2014-09-15,66650.0,198.981,0.82,14.12,14.4,15.2,15.6,15.95,1,2,0.04878048780487809,-0.0007482549088535517,-0.4478114478114479,0.0608564988730278,0.02491103202846978,0.027027027027026973,0.022950819672131084,0.022435897435897356
2014-09-16,60200.0,200.48,1.155,12.73,13.05,14.4,14.95,15.4,2,1,-0.09677419354838712,0.0075333825842667235,0.4085365853658538,-0.098441926345609,-0.09375,-0.05263157894736836,-0.04166666666666674,-0.03448275862068961
2014-09-17,59050.0,200.75,2.75,12.65,14.25,14.95,15.4,16.15,3,25,-0.019102990033222578,0.0013467677573824055,1.380952380952381,-0.00628436763550666,0.09195402298850563,0.03819444444444442,0.030100334448160515,0.04870129870129869
2014-09-18,57225.0,201.82,3.405,12.03,14.05,14.8,15.3,16.1,4,24,-0.030906011854360704,0.005330012453300004,0.23818181818181805,-0.04901185770750993,-0.014035087719298178,-0.010033444816053394,-0.00649350649350644,-0.003095975232197956
2014-09-19,57400.0,200.7,3.46,12.11,14.15,14.95,15.4,16.15,5,23,0.003058103975535076,-0.005549499554058146,0.016152716593245353,0.006650041562759723,0.007117437722419906,0.010135135135135087,0.006535947712418277,0.0031055900621115295
2014-09-22,61400.0,199.15,2.09,13.69,14.9,15.45,15.75,16.45,1,22,0.06968641114982588,-0.007722969606377639,-0.3959537572254336,0.1304706853839801,0.053003533568904526,0.03344481605351168,0.022727272727272707,0.018575851393188847
2014-09-23,65875.0,198.01,0.955,14.93,15.4,15.9,16.2,16.85,2,21,0.07288273615635177,-0.00572432839568171,-0.5430622009569378,0.09057706355003647,0.033557046979865834,0.029126213592232997,0.02857142857142847,0.024316109422492627
2014-09-24,61400.0,199.56,2.42,13.27,14.65,15.35,15.8,16.55,3,20,-0.06793168880455402,0.007827887480430284,1.5340314136125657,-0.11118553248492968,-0.04870129870129869,-0.03459119496855345,-0.024691358024691246,-0.017804154302670683
2014-09-25,70575.0,196.34,0.39,15.64,15.8,16.1,16.35,16.95,4,19,0.1494299674267101,-0.01613549809581083,-0.8388429752066116,0.1785983421250943,0.07849829351535842,0.04885993485342022,0.034810126582278444,0.024169184290030232
2014-09-26,65800.0,197.9,1.0,14.85,15.35,15.85,16.15,16.85,5,18,-0.0676585193057031,0.00794540083528572,1.5641025641025639,-0.05051150895140666,-0.02848101265822789,-0.015527950310559091,-0.012232415902140858,-0.005899705014749124
2014-09-29,72350.0,197.54,0.555,15.98,16.25,16.55,16.75,17.35,1,17,0.09954407294832834,-0.0018191005558363393,-0.44499999999999995,0.07609427609427621,0.05863192182410426,0.04416403785488976,0.037151702786377694,0.029673590504450953
2014-09-30,74075.0,197.02,0.16,16.31,16.3,16.65,16.8,17.45,2,16,0.02384243261921215,-0.0026323782525057293,-0.7117117117117118,0.020650813516895905,0.0030769230769231992,0.0060422960725075026,0.0029850746268658135,0.0057636887608067955
2014-10-01,77450.0,194.35,0.36,16.71,16.9,17.05,17.2,17.8,3,15,0.045561930475868984,-0.013551923662572407,1.25,0.024524831391784296,0.03680981595092003,0.02402402402402415,0.023809523809523725,0.02005730659025806
2014-10-02,75825.0,194.38,0.71,16.16,16.55,16.8,17.05,17.65,4,14,-0.0209812782440284,0.00015436068947782822,0.9722222222222221,-0.03291442250149612,-0.020710059171597517,-0.014662756598240456,-0.008720930232558044,-0.008426966292134908
2014-10-03,66600.0,196.52,1.275,14.55,15.2,15.8,16.15,16.85,5,13,-0.12166172106824924,0.011009363103199998,0.795774647887324,-0.09962871287128705,-0.08157099697885206,-0.059523809523809534,-0.052785923753665864,-0.045325779036826996
2014-10-06,68700.0,196.29,0.66,15.46,15.75,16.2,16.5,17.15,1,12,0.03153153153153143,-0.001170364339507568,-0.48235294117647054,0.06254295532646048,0.03618421052631593,0.025316455696202445,0.021671826625387025,0.01780415430267035
2014-10-07,78225.0,193.26,-0.1,17.2,17.1,17.2,17.35,17.9,2,11,0.1386462882096069,-0.015436344184624806,-1.1515151515151516,0.11254851228978002,0.08571428571428585,0.06172839506172845,0.051515151515151514,0.0437317784256559
2014-10-08,65150.0,196.64,0.435,15.11,15.25,15.7,16.05,16.8,3,10,-0.1671460530520933,0.017489392528200254,-5.35,-0.12151162790697678,-0.10818713450292405,-0.08720930232558144,-0.0749279538904899,-0.06145251396648033
2014-10-09,76525.0,192.74,-2.44,18.76,17.2,17.0,17.1,17.6,4,9,0.1745970836531081,-0.01983319772172487,-6.609195402298851,0.241561879549967,0.12786885245901636,0.08280254777070062,0.06542056074766367,0.04761904761904767
2014-10-10,93975.0,190.54,-2.735,21.24,19.8,18.65,18.45,18.85,5,8,0.22803005553740618,-0.011414340562415748,0.12090163934426235,0.1321961620469081,0.15116279069767447,0.09705882352941164,0.07894736842105243,0.07102272727272729
2014-10-13,113175.0,187.4099,-3.785,24.64,22.75,20.85,20.0,20.1,1,7,0.20430965682362334,-0.01642752178020368,0.38391224862888484,0.1600753295668551,0.148989898989899,0.11796246648793574,0.08401084010840121,0.06631299734748008
2014-10-14,109075.0,187.7,-3.41,22.79,20.9,19.75,19.15,19.35,2,6,-0.03622708195272806,0.0015479438386125643,-0.0990752972258917,-0.07508116883116889,-0.08131868131868136,-0.052757793764988126,-0.04250000000000009,-0.03731343283582089
2014-10-15,111400.0,186.43,-4.375,26.25,23.95,22.1,21.05,20.9,3,5,0.021315608526243368,-0.006766116142780887,0.282991202346041,0.15182097411145246,0.14593301435406714,0.11898734177215187,0.09921671018276768,0.08010335917312639
2014-10-16,114850.0,186.27,-4.975,25.2,22.3,21.05,20.15,20.2,4,4,0.03096947935368033,-0.0008582309714101344,0.137142857142857,-0.040000000000000036,-0.06889352818371597,-0.04751131221719462,-0.0427553444180524,-0.03349282296650713
2014-10-17,104675.0,188.47,-2.01,21.99,21.0,19.95,19.3,19.4,5,3,-0.08859381802350896,0.011810812261770387,-0.5959798994974874,-0.12738095238095237,-0.058295964125560595,-0.05225653206650838,-0.04218362282878396,-0.03960396039603964
2014-10-20,88915.0,190.3,-0.205,18.57,18.5,18.3,18.35,18.75,1,2,-0.15056126104609502,0.009709768132859509,-0.8980099502487562,-0.155525238744884,-0.11904761904761907,-0.08270676691729317,-0.04922279792746109,-0.03350515463917514
2014-10-21,75525.0,194.07,0.705,16.08,16.35,16.95,17.2,17.9,2,1,-0.15059326322892652,0.019810825013137023,-4.439024390243903,-0.13408723747980622,-0.11621621621621614,-0.07377049180327877,-0.06267029972752058,-0.04533333333333345
2014-10-22,87000.0,192.69,0.32,17.87,18.1,18.05,18.6,18.9,3,20,0.15193644488579938,-0.007110836296181811,-0.5460992907801419,0.1113184079601992,0.10703363914373099,0.06489675516224191,0.08139534883720945,0.05586592178770955
2014-10-23,77375.0,194.93,1.155,16.53,17.3,17.3,17.95,18.4,4,19,-0.11063218390804597,0.01162488971923814,2.609375,-0.07498601007274763,-0.04419889502762431,-0.04155124653739617,-0.034946236559139865,-0.02645502645502651
2014-10-24,75550.0,196.43,1.31,16.11,16.95,17.05,17.75,18.15,5,18,-0.02358642972536351,0.007695070025137252,0.1341991341991342,-0.025408348457350405,-0.020231213872832443,-0.014450867052023142,-0.01114206128133699,-0.013586956521739135
2014-10-27,73475.0,196.16,1.315,16.04,16.95,16.85,17.5,17.95,1,17,-0.027465254798146876,-0.0013745354579239866,0.003816793893129722,-0.004345127250155234,0.0,-0.011730205278592365,-0.014084507042253502,-0.011019283746556474
2014-10-28,63850.0,198.41,2.065,14.39,15.7,15.9,16.65,17.2,2,16,-0.13099693773392307,0.011470228384991898,0.5703422053231939,-0.1028678304239401,-0.07374631268436582,-0.05637982195845703,-0.0485714285714286,-0.04178272980501396
2014-10-29,65650.0,198.11,1.725,15.15,16.3,16.3,17.0,17.45,3,15,0.028191072826938113,-0.0015120205634795436,-0.16464891041162222,0.05281445448227928,0.03821656050955413,0.02515723270440251,0.021021021021021102,0.014534883720930258
2014-10-30,66025.0,199.38,2.52,14.52,16.15,16.3,17.0,17.55,4,14,0.005712109672505683,0.006410579980818731,0.4608695652173913,-0.04158415841584162,-0.00920245398773023,0.0,0.0,0.005730659025787954
2014-10-31,62750.0,201.66,2.78,14.03,15.8,16.05,16.8,17.4,5,13,-0.04960242332449827,0.0114354498946736,0.10317460317460303,-0.03374655647382918,-0.021671826625386914,-0.015337423312883458,-0.0117647058823529,-0.008547008547008628
2014-11-03,64775.0,201.77,1.98,14.73,15.95,16.25,17.0,17.6,1,12,0.03227091633466128,0.0005454725776059544,-0.28776978417266186,0.04989308624376343,0.009493670886075778,0.012461059190031154,0.011904761904761862,0.011494252873563315
