,returns,vol,NVDA,INCY,TSLA,XLNX,ALGN,CERN,LRCX,XEL,SWKS,MU
76,0.2357638190954774,0.18308397261828713,0.07782366476283512,0.08170600658009106,0.10771001294287545,0.04305618418080495,0.04297629713691386,0.060298461413874654,4.621411760219463e-18,0.5864293729826049,0.0,1.0814916670542907e-17
77,0.23677386934673367,0.1835428392642505,0.07938146177584138,0.08250412462583383,0.10889185293121782,0.04155260995734191,0.04374252842846293,0.05846769229652452,2.2090619264392153e-18,0.5854597299847777,0.0,0.0
78,0.23778391959798995,0.18400735197188087,0.08093912383599917,0.08330220993539197,0.11007375598307759,0.04004894667900195,0.044508847225494565,0.05663687764953394,8.632959798415829e-18,0.5844902386915009,6.776263578034403e-20,2.1819568721270777e-18
79,0.23879396984924622,0.18447746808778914,0.08249662652042541,0.08410026535954927,0.11125573962279926,0.03854519205803786,0.04527524890383611,0.05480603882925948,0.0,0.5835208887060925,0.0,1.4230153513872246e-17
80,0.2398040201005025,0.18495314488078785,0.08405395462765561,0.0848982824995152,0.11243781489981831,0.03704134077307185,0.04604173760351636,0.052975136222439795,4.052205619664573e-18,0.5825517333739829,0.0,6.179952383167375e-18
81,0.24081407035175878,0.18543433956109348,0.08561108948270023,0.085696265910046,0.11361999467445336,0.035537377380416256,0.046808312147435,0.05114420786366369,0.0,0.5815827525412856,1.0299920638612292e-18,0.0
82,0.24182412060301506,0.18592100927269467,0.0871680079449356,0.08649420425721759,0.11480230087188105,0.03403332234532616,0.04757496518433484,0.04931323471144353,1.531435568635775e-18,0.5806139646848613,0.0,1.2292142130554407e-17
83,0.24283417085427134,0.18641311114084907,0.08872469635792912,0.0872920999322053,0.11598474268936011,0.03252914106471954,0.04834169995371883,0.04748222282203101,0.0,0.5796453971800362,0.0,0.0
84,0.24384422110552764,0.18691060225851494,0.0902811313247058,0.08808994543505741,0.11716733578195651,0.031024843530716828,0.04910852054612667,0.045651172665321475,0.0,0.5786770507161154,2.3445871979999033e-18,0.0
85,0.24485427135678392,0.18741343969996452,0.09183729741076105,0.08888773966633838,0.11835009758108256,0.029520413913547466,0.049875416310386014,0.04382008136518949,5.800481622797449e-18,0.577708953752695,0.0,1.6425662913155392e-17
86,0.2458643216080402,0.1879215805527012,0.0933931626693712,0.08968548248987869,0.11953304253483389,0.02801587978975525,0.05064239352242499,0.04198893900150343,0.0,0.5767410999922326,0.0,0.0
87,0.24687437185929648,0.18843498191534308,0.0949487209525691,0.09048317120610735,0.12071618603311764,0.02651117753855111,0.05140944611686739,0.040157783362072264,0.0,0.5757735147907153,0.0,0.0
